id,nationalDex,name,stage,generalForm,uniqueForm,paldeaDex,formOrder,generation,type1,type2,genderDifference,homeAvailable,shinyAvailable,hasBaby,icon,homePic,homeShinyPic
534_00,534,Conkeldurr,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,534_00.png,534_00.png,534_00_S.png
535_00,535,Tympole,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,535_00.png,535_00.png,535_00_S.png
536_00,536,Palpitoad,,,,,00,5,Water,Ground,FALSE,TRUE,TRUE,FALSE,536_00.png,536_00.png,536_00_S.png
537_00,537,Seismitoad,,,,,00,5,Water,Ground,FALSE,TRUE,TRUE,FALSE,537_00.png,537_00.png,537_00_S.png
538_00,538,Throh,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,538_00.png,538_00.png,538_00_S.png
539_00,539,Sawk,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,539_00.png,539_00.png,539_00_S.png
540_00,540,Sewaddle,,,,,00,5,Bug,Grass,FALSE,TRUE,TRUE,FALSE,540_00.png,540_00.png,540_00_S.png
541_00,541,Swadloon,,,,,00,5,Bug,Grass,FALSE,TRUE,TRUE,FALSE,541_00.png,541_00.png,541_00_S.png
542_00,542,Leavanny,,,,,00,5,Bug,Grass,FALSE,TRUE,TRUE,FALSE,542_00.png,542_00.png,542_00_S.png
543_00,543,Venipede,,,,,00,5,Bug,Poison,FALSE,TRUE,TRUE,FALSE,543_00.png,543_00.png,543_00_S.png
544_00,544,Whirlipede,,,,,00,5,Bug,Poison,FALSE,TRUE,TRUE,FALSE,544_00.png,544_00.png,544_00_S.png
545_00,545,Scolipede,,,,,00,5,Bug,Poison,FALSE,TRUE,TRUE,FALSE,545_00.png,545_00.png,545_00_S.png
546_00,546,Cottonee,,,,,00,5,Grass,Fairy,FALSE,TRUE,TRUE,FALSE,546_00.png,546_00.png,546_00_S.png
547_00,547,Whimsicott,,,,,00,5,Grass,Fairy,FALSE,TRUE,TRUE,FALSE,547_00.png,547_00.png,547_00_S.png
548_00,548,Petilil,0,,,104,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,548_00.png,548_00.png,548_00_S.png
549_00,549,Lilligant,1,,,105,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,549_00.png,549_00.png,549_00_S.png
549_01,549,Lilligant,,Hisuian,,,01,5,Grass,Fighting,FALSE,TRUE,TRUE,FALSE,549_01.png,549_01.png,549_01_S.png
550_00,550,Basculin,0,,Red-Striped Form,138,00,5,Water,,FALSE,TRUE,TRUE,FALSE,550_00.png,550_00.png,550_00_S.png
550_01,550,Basculin,0,,Blue-Striped Form,138,01,5,Water,,FALSE,TRUE,TRUE,FALSE,550_01.png,550_01.png,550_01_S.png
550_02,550,Basculin,,,White-Striped Form,,02,5,Water,,FALSE,TRUE,TRUE,FALSE,550_02.png,550_02.png,550_02_S.png
551_00,551,Sandile,0,,,267,00,5,Ground,Dark,FALSE,TRUE,TRUE,FALSE,551_00.png,551_00.png,551_00_S.png
552_00,552,Krokorok,1,,,268,00,5,Ground,Dark,FALSE,TRUE,TRUE,FALSE,552_00.png,552_00.png,552_00_S.png
553_00,553,Krookodile,2,,,269,00,5,Ground,Dark,FALSE,TRUE,TRUE,FALSE,553_00.png,553_00.png,553_00_S.png
554_00,554,Darumaka,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,554_00.png,554_00.png,554_00_S.png
554_01,554,Darumaka,,Galarian,,,01,5,Ice,,FALSE,TRUE,TRUE,FALSE,554_01.png,554_01.png,554_01_S.png
555_00,555,Darmanitan,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,555_00.png,555_00.png,555_00_S.png
555_01,555,Darmanitan,,,Zen Mode,,01,5,Fire,Psychic,FALSE,FALSE,TRUE,FALSE,555_01.png,555_01.png,555_01_S.png
555_02,555,Darmanitan,,Galarian,,,02,5,Ice,,FALSE,TRUE,TRUE,FALSE,555_02.png,555_02.png,555_02_S.png
555_03,555,Darmanitan,,Galarian,Zen Mode,,03,5,Ice,Fire,FALSE,FALSE,TRUE,FALSE,555_03.png,555_03.png,555_03_S.png
556_00,556,Maractus,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,556_00.png,556_00.png,556_00_S.png
557_00,557,Dwebble,,,,,00,5,Bug,Rock,FALSE,TRUE,TRUE,FALSE,557_00.png,557_00.png,557_00_S.png
558_00,558,Crustle,,,,,00,5,Bug,Rock,FALSE,TRUE,TRUE,FALSE,558_00.png,558_00.png,558_00_S.png
559_00,559,Scraggy,,,,,00,5,Dark,Fighting,FALSE,TRUE,TRUE,FALSE,559_00.png,559_00.png,559_00_S.png
560_00,560,Scrafty,,,,,00,5,Dark,Fighting,FALSE,TRUE,TRUE,FALSE,560_00.png,560_00.png,560_00_S.png
561_00,561,Sigilyph,,,,,00,5,Psychic,Flying,FALSE,TRUE,TRUE,FALSE,561_00.png,561_00.png,561_00_S.png
562_00,562,Yamask,,,,,00,5,Ghost,,FALSE,TRUE,TRUE,FALSE,562_00.png,562_00.png,562_00_S.png
562_01,562,Yamask,,Galarian,,,01,5,Ground,Ghost,FALSE,TRUE,TRUE,FALSE,562_01.png,562_01.png,562_01_S.png
563_00,563,Cofagrigus,,,,,00,5,Ghost,,FALSE,TRUE,TRUE,FALSE,563_00.png,563_00.png,563_00_S.png
564_00,564,Tirtouga,,,,,00,5,Water,Rock,FALSE,TRUE,TRUE,FALSE,564_00.png,564_00.png,564_00_S.png
565_00,565,Carracosta,,,,,00,5,Water,Rock,FALSE,TRUE,TRUE,FALSE,565_00.png,565_00.png,565_00_S.png
566_00,566,Archen,,,,,00,5,Rock,Flying,FALSE,TRUE,TRUE,FALSE,566_00.png,566_00.png,566_00_S.png
567_00,567,Archeops,,,,,00,5,Rock,Flying,FALSE,TRUE,TRUE,FALSE,567_00.png,567_00.png,567_00_S.png
568_00,568,Trubbish,,,,,00,5,Poison,,FALSE,TRUE,TRUE,FALSE,568_00.png,568_00.png,568_00_S.png
569_00,569,Garbodor,,,,,00,5,Poison,,FALSE,TRUE,TRUE,FALSE,569_00.png,569_00.png,569_00_S.png
569_01,569,Garbodor,,Gigantamax,,,01,5,Poison,,FALSE,FALSE,TRUE,FALSE,569_01.png,569_01.png,569_01_S.png
570_00,570,Zorua,0,,,228,00,5,Dark,,FALSE,TRUE,TRUE,FALSE,570_00.png,570_00.png,570_00_S.png
570_01,570,Zorua,,Hisuian,,,01,5,Normal,Ghost,FALSE,TRUE,TRUE,FALSE,570_01.png,570_01.png,570_01_S.png
571_00,571,Zoroark,1,,,229,00,5,Dark,,FALSE,TRUE,TRUE,FALSE,571_00.png,571_00.png,571_00_S.png
571_01,571,Zoroark,,Hisuian,,,01,5,Normal,Ghost,FALSE,TRUE,TRUE,FALSE,571_01.png,571_01.png,571_01_S.png
572_00,572,Minccino,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,572_00.png,572_00.png,572_00_S.png
573_00,573,Cinccino,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,573_00.png,573_00.png,573_00_S.png
574_00,574,Gothita,0,,,234,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,574_00.png,574_00.png,574_00_S.png
575_00,575,Gothorita,1,,,235,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,575_00.png,575_00.png,575_00_S.png
576_00,576,Gothitelle,2,,,236,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,576_00.png,576_00.png,576_00_S.png
577_00,577,Solosis,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,577_00.png,577_00.png,577_00_S.png
578_00,578,Duosion,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,578_00.png,578_00.png,578_00_S.png
579_00,579,Reuniclus,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,579_00.png,579_00.png,579_00_S.png
580_00,580,Ducklett,,,,,00,5,Water,Flying,FALSE,TRUE,TRUE,FALSE,580_00.png,580_00.png,580_00_S.png
581_00,581,Swanna,,,,,00,5,Water,Flying,FALSE,TRUE,TRUE,FALSE,581_00.png,581_00.png,581_00_S.png
582_00,582,Vanillite,,,,,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,582_00.png,582_00.png,582_00_S.png
583_00,583,Vanillish,,,,,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,583_00.png,583_00.png,583_00_S.png
584_00,584,Vanilluxe,,,,,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,584_00.png,584_00.png,584_00_S.png
585_00,585,Deerling,0,,Spring Form,190,00,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,585_00.png,585_00.png,585_00_S.png
585_01,585,Deerling,0,,Summer Form,190,01,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,585_01.png,585_01.png,585_01_S.png
585_02,585,Deerling,0,,Autumn Form,190,02,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,585_02.png,585_02.png,585_02_S.png
585_03,585,Deerling,0,,Winter Form,190,03,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,585_03.png,585_03.png,585_03_S.png
586_00,586,Sawsbuck,1,,Spring Form,191,00,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,586_00.png,586_00.png,586_00_S.png
586_01,586,Sawsbuck,1,,Summer Form,191,01,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,586_01.png,586_01.png,586_01_S.png
586_02,586,Sawsbuck,1,,Autumn Form,191,02,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,586_02.png,586_02.png,586_02_S.png
586_03,586,Sawsbuck,1,,Winter Form,191,03,5,Normal,Grass,FALSE,TRUE,TRUE,FALSE,586_03.png,586_03.png,586_03_S.png
587_00,587,Emolga,,,,,00,5,Electric,Flying,FALSE,TRUE,TRUE,FALSE,587_00.png,587_00.png,587_00_S.png
588_00,588,Karrablast,,,,,00,5,Bug,,FALSE,TRUE,TRUE,FALSE,588_00.png,588_00.png,588_00_S.png
589_00,589,Escavalier,,,,,00,5,Bug,Steel,FALSE,TRUE,TRUE,FALSE,589_00.png,589_00.png,589_00_S.png
590_00,590,Foongus,0,,,205,00,5,Grass,Poison,FALSE,TRUE,TRUE,FALSE,590_00.png,590_00.png,590_00_S.png
591_00,591,Amoonguss,1,,,206,00,5,Grass,Poison,FALSE,TRUE,TRUE,FALSE,591_00.png,591_00.png,591_00_S.png
592_00,592,Frillish,,,,,00,5,Water,Ghost,FALSE,TRUE,TRUE,FALSE,592_00.png,592_00.png,592_00_S.png
592_00_F,592,Frillish,,,,,00,5,Water,Ghost,TRUE,TRUE,TRUE,FALSE,592_00.png,592_00_F.png,592_00_F_S.png
593_00,593,Jellicent,,,,,00,5,Water,Ghost,FALSE,TRUE,TRUE,FALSE,593_00.png,593_00.png,593_00_S.png
593_00_F,593,Jellicent,,,,,00,5,Water,Ghost,TRUE,TRUE,TRUE,FALSE,593_00.png,593_00_F.png,593_00_F_S.png
594_00,594,Alomomola,0,,,336,00,5,Water,,FALSE,TRUE,TRUE,FALSE,594_00.png,594_00.png,594_00_S.png
595_00,595,Joltik,,,,,00,5,Bug,Electric,FALSE,TRUE,TRUE,FALSE,595_00.png,595_00.png,595_00_S.png
596_00,596,Galvantula,,,,,00,5,Bug,Electric,FALSE,TRUE,TRUE,FALSE,596_00.png,596_00.png,596_00_S.png
597_00,597,Ferroseed,,,,,00,5,Grass,Steel,FALSE,TRUE,TRUE,FALSE,597_00.png,597_00.png,597_00_S.png
598_00,598,Ferrothorn,,,,,00,5,Grass,Steel,FALSE,TRUE,TRUE,FALSE,598_00.png,598_00.png,598_00_S.png
599_00,599,Klink,,,,,00,5,Steel,,FALSE,TRUE,TRUE,FALSE,599_00.png,599_00.png,599_00_S.png
600_00,600,Klang,,,,,00,5,Steel,,FALSE,TRUE,TRUE,FALSE,600_00.png,600_00.png,600_00_S.png
601_00,601,Klinklang,,,,,00,5,Steel,,FALSE,TRUE,TRUE,FALSE,601_00.png,601_00.png,601_00_S.png
602_00,602,Tynamo,0,,,341,00,5,Electric,,FALSE,TRUE,TRUE,FALSE,602_00.png,602_00.png,602_00_S.png
603_00,603,Eelektrik,1,,,342,00,5,Electric,,FALSE,TRUE,TRUE,FALSE,603_00.png,603_00.png,603_00_S.png
604_00,604,Eelektross,2,,,343,00,5,Electric,,FALSE,TRUE,TRUE,FALSE,604_00.png,604_00.png,604_00_S.png
605_00,605,Elgyem,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,605_00.png,605_00.png,605_00_S.png
606_00,606,Beheeyem,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,606_00.png,606_00.png,606_00_S.png
607_00,607,Litwick,,,,,00,5,Ghost,Fire,FALSE,TRUE,TRUE,FALSE,607_00.png,607_00.png,607_00_S.png
608_00,608,Lampent,,,,,00,5,Ghost,Fire,FALSE,TRUE,TRUE,FALSE,608_00.png,608_00.png,608_00_S.png
609_00,609,Chandelure,,,,,00,5,Ghost,Fire,FALSE,TRUE,TRUE,FALSE,609_00.png,609_00.png,609_00_S.png
610_00,610,Axew,0,,,155,00,5,Dragon,,FALSE,TRUE,TRUE,FALSE,610_00.png,610_00.png,610_00_S.png
611_00,611,Fraxure,1,,,156,00,5,Dragon,,FALSE,TRUE,TRUE,FALSE,611_00.png,611_00.png,611_00_S.png
612_00,612,Haxorus,2,,,157,00,5,Dragon,,FALSE,TRUE,TRUE,FALSE,612_00.png,612_00.png,612_00_S.png
613_00,613,Cubchoo,0,,,355,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,613_00.png,613_00.png,613_00_S.png
614_00,614,Beartic,1,,,356,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,614_00.png,614_00.png,614_00_S.png
615_00,615,Cryogonal,0,,,360,00,5,Ice,,FALSE,TRUE,TRUE,FALSE,615_00.png,615_00.png,615_00_S.png
616_00,616,Shelmet,,,,,00,5,Bug,,FALSE,TRUE,TRUE,FALSE,616_00.png,616_00.png,616_00_S.png
617_00,617,Accelgor,,,,,00,5,Bug,,FALSE,TRUE,TRUE,FALSE,617_00.png,617_00.png,617_00_S.png
618_00,618,Stunfisk,,,,,00,5,Ground,Electric,FALSE,TRUE,TRUE,FALSE,618_00.png,618_00.png,618_00_S.png
618_01,618,Stunfisk,,Galarian,,,01,5,Ground,Steel,FALSE,TRUE,TRUE,FALSE,618_01.png,618_01.png,618_01_S.png
619_00,619,Mienfoo,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,619_00.png,619_00.png,619_00_S.png
620_00,620,Mienshao,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,620_00.png,620_00.png,620_00_S.png
621_00,621,Druddigon,,,,,00,5,Dragon,,FALSE,TRUE,TRUE,FALSE,621_00.png,621_00.png,621_00_S.png
622_00,622,Golett,,,,,00,5,Ground,Ghost,FALSE,TRUE,TRUE,FALSE,622_00.png,622_00.png,622_00_S.png
623_00,623,Golurk,,,,,00,5,Ground,Ghost,FALSE,TRUE,TRUE,FALSE,623_00.png,623_00.png,623_00_S.png
624_00,624,Pawniard,0,,,367,00,5,Dark,Steel,FALSE,TRUE,TRUE,FALSE,624_00.png,624_00.png,624_00_S.png
625_00,625,Bisharp,1,,,368,00,5,Dark,Steel,FALSE,TRUE,TRUE,FALSE,625_00.png,625_00.png,625_00_S.png
626_00,626,Bouffalant,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,626_00.png,626_00.png,626_00_S.png
627_00,627,Rufflet,0,,,365,00,5,Normal,Flying,FALSE,TRUE,TRUE,FALSE,627_00.png,627_00.png,627_00_S.png
628_00,628,Braviary,1,,,366,00,5,Normal,Flying,FALSE,TRUE,TRUE,FALSE,628_00.png,628_00.png,628_00_S.png
628_01,628,Braviary,,Hisuian,,,01,5,Psychic,Flying,FALSE,TRUE,TRUE,FALSE,628_01.png,628_01.png,628_01_S.png
629_00,629,Vullaby,,,,,00,5,Dark,Flying,FALSE,TRUE,TRUE,FALSE,629_00.png,629_00.png,629_00_S.png
630_00,630,Mandibuzz,,,,,00,5,Dark,Flying,FALSE,TRUE,TRUE,FALSE,630_00.png,630_00.png,630_00_S.png
631_00,631,Heatmor,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,631_00.png,631_00.png,631_00_S.png
632_00,632,Durant,,,,,00,5,Bug,Steel,FALSE,TRUE,TRUE,FALSE,632_00.png,632_00.png,632_00_S.png
633_00,633,Deino,0,,,370,00,5,Dark,Dragon,FALSE,TRUE,TRUE,FALSE,633_00.png,633_00.png,633_00_S.png
634_00,634,Zweilous,1,,,371,00,5,Dark,Dragon,FALSE,TRUE,TRUE,FALSE,634_00.png,634_00.png,634_00_S.png
635_00,635,Hydreigon,2,,,372,00,5,Dark,Dragon,FALSE,TRUE,TRUE,FALSE,635_00.png,635_00.png,635_00_S.png
636_00,636,Larvesta,0,,,274,00,5,Bug,Fire,FALSE,TRUE,TRUE,FALSE,636_00.png,636_00.png,636_00_S.png
637_00,637,Volcarona,1,,,275,00,5,Bug,Fire,FALSE,TRUE,TRUE,FALSE,637_00.png,637_00.png,637_00_S.png
638_00,638,Cobalion,,,,,00,5,Steel,Fighting,FALSE,TRUE,TRUE,FALSE,638_00.png,638_00.png,638_00_S.png
639_00,639,Terrakion,,,,,00,5,Rock,Fighting,FALSE,TRUE,TRUE,FALSE,639_00.png,639_00.png,639_00_S.png
640_00,640,Virizion,,,,,00,5,Grass,Fighting,FALSE,TRUE,TRUE,FALSE,640_00.png,640_00.png,640_00_S.png
641_00,641,Tornadus,,,Incarnate Forme,,00,5,Flying,,FALSE,TRUE,TRUE,FALSE,641_00.png,641_00.png,641_00_S.png
641_01,641,Tornadus,,,Therian Forme,,01,5,Flying,,FALSE,TRUE,TRUE,FALSE,641_01.png,641_01.png,641_01_S.png
642_00,642,Thundurus,,,Incarnate Forme,,00,5,Electric,Flying,FALSE,TRUE,TRUE,FALSE,642_00.png,642_00.png,642_00_S.png
642_01,642,Thundurus,,,Therian Forme,,01,5,Electric,Flying,FALSE,TRUE,TRUE,FALSE,642_01.png,642_01.png,642_01_S.png
643_00,643,Reshiram,,,,,00,5,Dragon,Fire,FALSE,TRUE,TRUE,FALSE,643_00.png,643_00.png,643_00_S.png
644_00,644,Zekrom,,,,,00,5,Dragon,Electric,FALSE,TRUE,TRUE,FALSE,644_00.png,644_00.png,644_00_S.png
645_00,645,Landorus,,,Incarnate Forme,,00,5,Ground,Flying,FALSE,TRUE,TRUE,FALSE,645_00.png,645_00.png,645_00_S.png
645_01,645,Landorus,,,Therian Forme,,01,5,Ground,Flying,FALSE,TRUE,TRUE,FALSE,645_01.png,645_01.png,645_01_S.png
646_00,646,Kyurem,,,,,00,5,Dragon,Ice,FALSE,TRUE,TRUE,FALSE,646_00.png,646_00.png,646_00_S.png
646_01,646,Kyurem,,,White Kyurem,,01,5,Dragon,Ice,FALSE,FALSE,TRUE,FALSE,646_01.png,646_01.png,646_01_S.png
646_02,646,Kyurem,,,Black Kyurem,,02,5,Dragon,Ice,FALSE,FALSE,TRUE,FALSE,646_02.png,646_02.png,646_02_S.png
647_00,647,Keldeo,,,Ordinary Form,,00,5,Water,Fighting,FALSE,TRUE,FALSE,FALSE,647_00.png,647_00.png,647_00_S.png
647_01,647,Keldeo,,,Resolute Form,,01,5,Water,Fighting,FALSE,TRUE,FALSE,FALSE,647_01.png,647_01.png,647_01_S.png
648_00,648,Meloetta,,,Aria Forme,,00,5,Normal,Psychic,FALSE,TRUE,FALSE,FALSE,648_00.png,648_00.png,648_00_S.png
648_01,648,Meloetta,,,Pirouette Forme,,01,5,Normal,Fighting,FALSE,FALSE,FALSE,FALSE,648_01.png,648_01.png,648_01_S.png
649_00,649,Genesect,,,,,00,5,Bug,Steel,FALSE,TRUE,TRUE,FALSE,649_00.png,649_00.png,649_00_S.png
649_02,649,Genesect,,,Shock Drive,,02,5,Bug,Steel,FALSE,FALSE,TRUE,FALSE,649_02.png,649_02.png,649_02_S.png
649_03,649,Genesect,,,Burn Drive,,03,5,Bug,Steel,FALSE,FALSE,TRUE,FALSE,649_03.png,649_03.png,649_03_S.png
649_04,649,Genesect,,,Chill Drive,,04,5,Bug,Steel,FALSE,FALSE,TRUE,FALSE,649_04.png,649_04.png,649_04_S.png
649_01,649,Genesect,,,Douse Drive,,01,5,Bug,Steel,FALSE,FALSE,TRUE,FALSE,649_01.png,649_01.png,649_01_S.png
650_00,650,Chespin,,,,,00,6,Grass,,FALSE,TRUE,TRUE,FALSE,650_00.png,650_00.png,650_00_S.png
651_00,651,Quilladin,,,,,00,6,Grass,,FALSE,TRUE,TRUE,FALSE,651_00.png,651_00.png,651_00_S.png
652_00,652,Chesnaught,,,,,00,6,Grass,Fighting,FALSE,TRUE,TRUE,FALSE,652_00.png,652_00.png,652_00_S.png
653_00,653,Fennekin,,,,,00,6,Fire,,FALSE,TRUE,TRUE,FALSE,653_00.png,653_00.png,653_00_S.png
654_00,654,Braixen,,,,,00,6,Fire,,FALSE,TRUE,TRUE,FALSE,654_00.png,654_00.png,654_00_S.png
655_00,655,Delphox,,,,,00,6,Fire,Psychic,FALSE,TRUE,TRUE,FALSE,655_00.png,655_00.png,655_00_S.png
656_00,656,Froakie,,,,,00,6,Water,,FALSE,TRUE,TRUE,FALSE,656_00.png,656_00.png,656_00_S.png
657_00,657,Frogadier,,,,,00,6,Water,,FALSE,TRUE,TRUE,FALSE,657_00.png,657_00.png,657_00_S.png
658_00,658,Greninja,,,,,00,6,Water,Dark,FALSE,TRUE,TRUE,FALSE,658_00.png,658_00.png,658_00_S.png
658_01,658,Greninja,,,Battle Bond,,01,6,Water,Dark,FALSE,FALSE,FALSE,FALSE,658_01.png,658_01.png,658_01_S.png
659_00,659,Bunnelby,,,,,00,6,Normal,,FALSE,TRUE,TRUE,FALSE,659_00.png,659_00.png,659_00_S.png
660_00,660,Diggersby,,,,,00,6,Normal,Ground,FALSE,TRUE,TRUE,FALSE,660_00.png,660_00.png,660_00_S.png
661_00,661,Fletchling,0,,,019,00,6,Normal,Flying,FALSE,TRUE,TRUE,FALSE,661_00.png,661_00.png,661_00_S.png
662_00,662,Fletchinder,1,,,020,00,6,Fire,Flying,FALSE,TRUE,TRUE,FALSE,662_00.png,662_00.png,662_00_S.png
663_00,663,Talonflame,2,,,021,00,6,Fire,Flying,FALSE,TRUE,TRUE,FALSE,663_00.png,663_00.png,663_00_S.png
664_00,664,Scatterbug,0,,,035,00,6,Bug,,FALSE,TRUE,TRUE,FALSE,664_00.png,664_00.png,664_00_S.png
665_00,665,Spewpa,1,,,036,00,6,Bug,,FALSE,TRUE,TRUE,FALSE,665_00.png,665_00.png,665_00_S.png
666_09,666,Vivillon,,,Archipelago,,09,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_09.png,666_09.png,666_09_S.png
666_04,666,Vivillon,,,Garden,,04,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_04.png,666_04.png,666_04_S.png
666_07,666,Vivillon,,,Modern,,07,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_07.png,666_07.png,666_07_S.png
666_06,666,Vivillon,,,Meadow,,06,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_06.png,666_06.png,666_06_S.png
666_03,666,Vivillon,,,Continental,,03,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_03.png,666_03.png,666_03_S.png
666_05,666,Vivillon,,,Elegant,,05,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_05.png,666_05.png,666_05_S.png
666_10,666,Vivillon,,,High Plains,,10,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_10.png,666_10.png,666_10_S.png
666_08,666,Vivillon,,,Marine,,08,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_08.png,666_08.png,666_08_S.png
666_00,666,Vivillon,,,Icy Snow,,00,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_00.png,666_00.png,666_00_S.png
666_13,666,Vivillon,,,Monsoon,,13,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_13.png,666_13.png,666_13_S.png
666_16,666,Vivillon,,,Ocean,,16,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_16.png,666_16.png,666_16_S.png
666_14,666,Vivillon,,,Savanna,,14,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_14.png,666_14.png,666_14_S.png
666_11,666,Vivillon,,,Sandstorm,,11,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_11.png,666_11.png,666_11_S.png
666_12,666,Vivillon,,,River,,12,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_12.png,666_12.png,666_12_S.png
666_19,666,Vivillon,2,,Fancy,037,19,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_19.png,666_19.png,666_19_S.png
666_02,666,Vivillon,,,Tundra,,02,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_02.png,666_02.png,666_02_S.png
666_15,666,Vivillon,,,Sun,,15,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_15.png,666_15.png,666_15_S.png
666_18,666,Vivillon,,,Poké Ball,,18,6,Bug,Flying,FALSE,TRUE,FALSE,FALSE,666_18.png,666_18.png,666_18_S.png
666_17,666,Vivillon,,,Jungle,,17,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_17.png,666_17.png,666_17_S.png
666_01,666,Vivillon,,,Polar,,01,6,Bug,Flying,FALSE,TRUE,TRUE,FALSE,666_01.png,666_01.png,666_01_S.png
667_00,667,Litleo,0,,,224,00,6,Fire,Normal,FALSE,TRUE,TRUE,FALSE,667_00.png,667_00.png,667_00_S.png
668_00,668,Pyroar,1,,,225,00,6,Fire,Normal,FALSE,TRUE,TRUE,FALSE,668_00.png,668_00.png,668_00_S.png
668_00_F,668,Pyroar,1,,,225,00,6,Fire,Normal,TRUE,TRUE,TRUE,FALSE,668_00_F.png,668_00_F.png,668_00_F_S.png
669_00,669,Flabébé,0,,Red Flower,145,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,669_00.png,669_00.png,669_00_S.png
669_03,669,Flabébé,0,,Blue Flower,145,03,6,Fairy,,FALSE,TRUE,TRUE,FALSE,669_03.png,669_03.png,669_03_S.png
669_01,669,Flabébé,0,,Yellow Flower,145,01,6,Fairy,,FALSE,TRUE,TRUE,FALSE,669_01.png,669_01.png,669_01_S.png
669_04,669,Flabébé,0,,White Flower,145,04,6,Fairy,,FALSE,TRUE,TRUE,FALSE,669_04.png,669_04.png,669_04_S.png
669_02,669,Flabébé,0,,Orange Flower,145,02,6,Fairy,,FALSE,TRUE,TRUE,FALSE,669_02.png,669_02.png,669_02_S.png
670_00,670,Floette,1,,Red Flower,146,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,670_00.png,670_00.png,670_00_S.png
670_01,670,Floette,1,,Yellow Flower,146,01,6,Fairy,,FALSE,TRUE,TRUE,FALSE,670_01.png,670_01.png,670_01_S.png
670_04,670,Floette,1,,White Flower,146,04,6,Fairy,,FALSE,TRUE,TRUE,FALSE,670_04.png,670_04.png,670_04_S.png
670_02,670,Floette,1,,Orange Flower,146,02,6,Fairy,,FALSE,TRUE,TRUE,FALSE,670_02.png,670_02.png,670_02_S.png
670_03,670,Floette,1,,Blue Flower,146,03,6,Fairy,,FALSE,TRUE,TRUE,FALSE,670_03.png,670_03.png,670_03_S.png
670_05,670,Floette,,,Eternal Flower,,05,6,Fairy,,FALSE,FALSE,TRUE,FALSE,670_05.png,670_05.png,670_05_S.png
671_00,671,Florges,2,,Red Flower,147,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,671_00.png,671_00.png,671_00_S.png
